Unnamed: 0,match_number,name,start_date,matchtype,series_id,match_detail_id,scorecard_id,title,runs,over,run_rate,match_id,opp_team_id,team_id
5014,2.0,Zimbabwe v South Africa,2014-08-19 04:00:00+00:00,odi,411,3027,5075,Zimbabwe Innings,196,49.1,3.98,2363,6,10
366,29.0,India v South Africa,2011-03-12 09:00:00+00:00,odi,41,4433,411,South Africa Innings,300,49.4,6.04,137,2,6
5337,2.0,England v Sri Lanka,2011-07-01 05:15:00+00:00,odi,448,3261,5398,Sri Lanka Innings,309,50.0,6.18,2517,5,8
3814,38.0,Sydney Thunder v Melbourne Renegades,2019-01-22 13:45:00+00:00,t20,248,2237,3880,Melbourne Renegades Innings,152,20.0,7.6,1842,36,38
4015,1.0,Sri Lanka v New Zealand,2012-11-17 04:30:00+00:00,test,265,2387,4075,New Zealand 1st Innings,221,82.5,2.66,1926,8,4
1220,5.0,New Zealand v Australia,2018-02-16 13:30:00+00:00,t20,151,2632,1222,Australia Innings,245,18.5,13.0,546,4,1
2656,20.0,Rajasthan Royals v Deccan Chargers,2012-04-17 10:30:00+00:00,t20,235,1653,2722,Deccan Chargers Innings,196,20.0,9.8,1258,27,31
1842,2.0,New Zealand v India,2019-02-08 13:30:00+00:00,t20,228,2640,1871,India Innings,162,18.5,8.6,824,4,2
2477,36.0,Rajasthan Royals v Sunrisers Hyderabad,2013-04-27 10:30:00+00:00,t20,234,1561,2543,Rajasthan Royals Innings,146,17.5,8.18,1166,23,27
5049,4.0,South Africa v England,2016-02-12 08:00:00+00:00,odi,414,3519,5111,South Africa Innings,266,47.2,5.61,2381,5,6
2092,42.0,Delhi Daredevils v Gujarat Lions,2017-05-04 14:30:00+00:00,t20,231,1359,2151,Delhi Daredevils Innings,214,17.3,12.22,964,29,22
2378,14.0,Mumbai Indians v Royal Challengers Bangalore,2016-04-20 14:30:00+00:00,t20,233,1507,2444,Royal Challengers Bangalore Innings,170,20.0,8.5,1112,21,26
1044,2.0,Australia v England,2018-01-19 07:50:00+00:00,odi,135,3562,1108,England Innings,274,44.2,6.18,489,1,5
2243,23.0,Rajasthan Royals v Delhi Capitals,2020-10-09 12:30:00+00:00,t20,232,2332,2307,Rajasthan Royals Innings,138,19.4,7.01,1043,22,27
1669,4.0,Sri Lanka v India,2009-02-05 09:00:00+00:00,odi,210,901,1739,Sri Lanka Innings,265,48.0,5.52,756,2,8
3138,27.0,Mumbai Indians v Rajasthan Royals,2008-05-07 14:30:00+00:00,t20,239,1898,3204,Mumbai Indians Innings,104,15.1,6.85,1503,27,21
492,0.0,England v India,2013-06-23 05:00:00+00:00,odi,51,4485,517,England Innings,124,20.0,6.2,190,2,5
3191,0.0,Sydney Sixers v Brisbane Heat,2011-12-16 13:30:00+00:00,t20,240,1925,3257,Brisbane Heat Innings,139,20.0,6.95,1530,33,34
507,0.0,India v Sri Lanka,2013-07-11 04:00:00+00:00,odi,52,4491,527,India Innings,203,49.4,4.08,195,8,2
3582,26.0,Melbourne Renegades v Melbourne Stars,2018-01-12 14:10:00+00:00,t20,245,2121,3648,Melbourne Stars Innings,167,20.0,8.35,1726,38,35
2072,52.0,Delhi Daredevils v Rising Pune Supergiant,2017-05-12 14:30:00+00:00,t20,231,1349,2131,Rising Pune Supergiant Innings,161,20.0,8.05,954,22,28
5207,1.0,South Africa v Zimbabwe,2018-10-09 12:30:00+00:00,t20,433,3182,5270,Zimbabwe Innings,126,17.2,7.26,2452,6,10
4098,2.0,Australia v New Zealand,2015-11-13 05:00:00+00:00,test,273,2410,4156,New Zealand 2nd Innings,104,28.0,3.71,1947,1,4
5926,54.0,Kolkata Knight Riders v Sunrisers Hyderabad,2014-05-24 14:30:00+00:00,t20,503,3801,5975,Kolkata Knight Riders Innings,161,14.2,11.23,2780,23,24
5585,2.0,England v Sri Lanka,2016-06-24 08:30:00+00:00,odi,471,3524,5637,England Innings,256,34.1,7.49,2605,8,5
395,22.0,India v Ireland,2011-03-06 09:00:00+00:00,odi,41,4430,405,Ireland Innings,207,47.5,4.32,135,2,11
1724,10.0,India v Pakistan,2007-09-14 12:30:00+00:00,t20,217,1125,1803,Pakistan Innings,141,20.0,7.05,790,2,9
5827,46.0,Mumbai Indians v Royal Challengers Bangalore,2015-05-10 10:30:00+00:00,t20,502,3749,5876,Mumbai Indians Innings,196,20.0,9.8,2728,26,21
3437,23.0,Brisbane Heat v Adelaide Strikers,2016-01-08 13:10:00+00:00,t20,243,2048,3503,Adelaide Strikers Innings,179,18.4,9.58,1653,34,37
6023,5.0,Royal Challengers Bangalore v Mumbai Indians,2014-04-19 09:00:00+00:00,t20,503,3850,6072,Mumbai Indians Innings,115,20.0,5.75,2829,26,21
710,1.0,India v Australia,2019-03-02 08:00:00+00:00,odi,79,4655,753,Australia Innings,236,50.0,4.72,310,2,1
265,4.0,England v India,2018-08-30 05:30:00+00:00,test,24,4372,252,England 1st Innings,246,76.4,3.2,71,2,5
2393,7.0,Delhi Daredevils v Kings XI Punjab,2016-04-15 14:30:00+00:00,t20,233,1514,2459,Delhi Daredevils Innings,113,13.3,8.37,1119,25,22
5633,4.0,Australia v England,2018-01-26 08:20:00+00:00,odi,135,3564,5679,England Innings,196,44.5,4.37,2627,1,5
601,3.0,Australia v India,2016-01-17 08:50:00+00:00,odi,66,4562,646,India Innings,295,50.0,5.9,256,1,2
3328,0.0,Perth Scorchers v Melbourne Renegades,2013-12-26 11:10:00+00:00,t20,242,1994,3394,Perth Scorchers Innings,117,20.0,5.85,1599,38,39
4000,2.0,Australia v New Zealand,2011-12-09 05:00:00+00:00,test,261,2382,4061,Australia 1st Innings,136,51.0,2.66,1922,4,1
2339,34.0,Sunrisers Hyderabad v Gujarat Lions,2016-05-06 14:30:00+00:00,t20,233,1487,2405,Sunrisers Hyderabad Innings,129,19.0,6.78,1092,29,23
3217,0.0,Hobart Hurricanes v Sydney Thunder,2012-01-01 13:30:00+00:00,t20,240,1938,3283,Sydney Thunder Innings,138,20.0,6.9,1543,40,36
3348,0.0,Perth Scorchers v Sydney Thunder,2014-01-03 11:10:00+00:00,t20,242,2004,3414,Sydney Thunder Innings,157,20.0,7.85,1609,39,36
1324,4.0,India v Australia,2008-11-06 04:00:00+00:00,test,171,715,1395,Australia 1st Innings,355,134.4,2.63,605,2,1
947,3.0,Australia v Pakistan,2015-03-20 08:30:00+00:00,odi,63,467,1046,Pakistan Innings,213,49.5,4.27,458,1,9
5917,0.0,Mumbai Indians v Chennai Super Kings,2014-05-28 14:30:00+00:00,t20,503,3797,5966,Mumbai Indians Innings,173,20.0,8.65,2776,20,21
4891,2.0,England v South Africa,2017-07-14 05:30:00+00:00,test,395,3383,4952,England 1st Innings,205,51.5,3.95,2320,6,5
5201,32.0,South Africa v Sri Lanka,2016-03-28 14:00:00+00:00,t20,103,3178,5264,South Africa Innings,122,17.4,6.9,2449,8,6
5974,30.0,Rajasthan Royals v Sunrisers Hyderabad,2014-05-08 14:30:00+00:00,t20,503,3825,6023,Rajasthan Royals Innings,102,19.5,5.14,2804,23,27
1868,34.0,Delhi Capitals v Mumbai Indians,2019-04-18 14:30:00+00:00,t20,229,1247,1927,Delhi Capitals Innings,128,20.0,6.4,852,21,22
3854,0.0,Melbourne Stars v Sydney Sixers,2020-01-12 13:40:00+00:00,t20,247,2257,3920,Melbourne Stars Innings,219,20.0,10.95,1862,33,35
5277,1.0,Australia v England,2009-10-02 09:00:00+00:00,odi,30,3230,5338,England Innings,257,47.4,5.39,2487,1,5
3997,1.0,Australia v New Zealand,2011-12-01 04:30:00+00:00,test,261,2381,4058,New Zealand 2nd Innings,150,49.4,3.02,1921,1,4
1282,2.0,India v Pakistan,2007-11-30 03:30:00+00:00,test,168,704,1353,India 1st Innings,616,152.5,4.03,594,9,2
1715,4.0,Hong Kong v India,2018-09-18 10:00:00+00:00,odi,215,1095,1787,India Innings,285,50.0,5.7,782,19,2
2936,13.0,Rajasthan Royals v Kolkata Knight Riders,2010-03-20 10:30:00+00:00,t20,237,1794,3002,Kolkata Knight Riders Innings,134,20.0,6.7,1399,27,24
493,2.0,India v West Indies,2013-11-24 08:00:00+00:00,odi,55,1006,550,India Innings,288,50.0,5.76,207,3,2
2867,47.0,Mumbai Indians v Delhi Daredevils,2010-04-13 10:30:00+00:00,t20,237,1760,2933,Mumbai Indians Innings,183,20.0,9.15,1365,22,21
3233,0.0,Adelaide Strikers v Sydney Sixers,2012-01-10 13:30:00+00:00,t20,240,1946,3299,Sydney Sixers Innings,151,20.0,7.55,1551,37,33
95,1.0,England v India,2014-07-09 05:30:00+00:00,test,11,4306,91,England 1st Innings,496,144.5,3.42,26,2,5
39,2.0,India v England,2012-11-23 04:00:00+00:00,test,6,4292,43,England 1st Innings,413,121.3,3.39,13,2,5
5991,21.0,Chennai Super Kings v Kolkata Knight Riders,2014-05-02 14:30:00+00:00,t20,503,3834,6040,Chennai Super Kings Innings,148,17.0,8.7,2813,24,20
5038,1.0,New Zealand v South Africa,2015-03-24 08:30:00+00:00,odi,63,3050,4415,South Africa Innings,281,43.0,6.53,2058,4,6
4401,2.0,New Zealand v Pakistan,2018-11-09 09:30:00+00:00,odi,315,2575,4471,New Zealand Innings,209,50.0,4.18,2086,9,4
3650,17.0,Perth Scorchers v Brisbane Heat,2017-01-05 10:40:00+00:00,t20,246,2155,3716,Perth Scorchers Innings,173,20.0,8.65,1760,34,39
3933,17.0,Mumbai Indians v Sunrisers Hyderabad,2020-10-04 08:30:00+00:00,t20,232,2338,2319,Sunrisers Hyderabad Innings,174,20.0,8.7,1049,21,23
1573,3.0,India v South Africa,2007-07-01 10:30:00+00:00,odi,201,848,1643,South Africa Innings,148,31.0,4.77,708,2,6
3157,17.0,Delhi Daredevils v Royal Challengers Bangalore,2008-04-30 14:30:00+00:00,t20,239,1908,3223,Delhi Daredevils Innings,191,20.0,9.55,1513,26,22
3399,4.0,Sydney Sixers v Hobart Hurricanes,2015-12-20 10:50:00+00:00,t20,243,2029,3465,Hobart Hurricanes Innings,91,15.5,5.74,1634,33,40
314,3.0,Sri Lanka v India,2008-08-24 09:00:00+00:00,odi,28,4378,317,India Innings,237,50.0,4.74,90,8,2
3941,3.0,New Zealand v England,2008-03-22 05:00:00+00:00,test,254,2368,4019,New Zealand 1st Innings,168,48.4,3.45,1911,5,4
41,2.0,India v England,2012-11-23 04:00:00+00:00,test,6,4292,46,England 2nd Innings,58,9.4,6.0,13,2,5
2289,10.0,Royal Challengers Bangalore v Mumbai Indians,2020-09-28 12:30:00+00:00,t20,232,2345,2332,Royal Challengers Bangalore Innings,201,20.0,10.05,1056,21,26
3599,34.0,Perth Scorchers v Hobart Hurricanes,2018-01-20 12:50:00+00:00,t20,245,2129,3665,Perth Scorchers Innings,168,19.2,8.68,1734,40,39
806,19.0,India v Pakistan,2016-03-19 14:00:00+00:00,t20,103,4766,881,India Innings,119,15.5,7.51,375,9,2
2314,46.0,Kings XI Punjab v Sunrisers Hyderabad,2016-05-15 10:30:00+00:00,t20,233,1475,2380,Kings XI Punjab Innings,179,20.0,8.95,1080,23,25
1954,51.0,Royal Challengers Bangalore v Sunrisers Hyderabad,2018-05-17 14:30:00+00:00,t20,230,1290,2012,Royal Challengers Bangalore Innings,218,20.0,10.9,895,23,26
1886,25.0,Rajasthan Royals v Chennai Super Kings,2019-04-11 14:30:00+00:00,t20,229,1256,1945,Chennai Super Kings Innings,155,20.0,7.75,861,27,20
5830,44.0,Kolkata Knight Riders v Kings XI Punjab,2015-05-09 10:30:00+00:00,t20,502,3751,5879,Kings XI Punjab Innings,183,20.0,9.15,2730,24,25
5215,3.0,Ireland v Scotland,2007-01-30 04:00:00+00:00,odi,436,3197,5278,Scotland Innings,284,50.0,5.68,2456,11,15
3908,0.0,Sydney Sixers v Melbourne Renegades,2020-01-25 10:10:00+00:00,t20,247,2284,3974,Sydney Sixers Innings,176,18.4,9.42,1889,38,33
3310,0.0,Melbourne Stars v Sydney Thunder,2013-01-08 13:30:00+00:00,t20,241,1984,3376,Sydney Thunder Innings,132,19.4,6.71,1589,35,36
5021,6.0,Zimbabwe v South Africa,2014-09-04 04:00:00+00:00,odi,126,3033,5081,Zimbabwe Innings,208,47.2,4.39,2366,6,10
990,4.0,England v Australia,2015-09-11 05:00:00+00:00,odi,129,3503,1052,Australia Innings,299,50.0,5.98,461,5,1
4705,1.0,West Indies v Zimbabwe,2013-03-02 08:30:00+00:00,t20,365,2801,4768,West Indies Innings,131,16.1,8.1,2241,10,3
2044,6.0,Rajasthan Royals v Delhi Daredevils,2018-04-11 14:30:00+00:00,t20,230,1335,2103,Delhi Daredevils Innings,60,6.0,10.0,940,27,22
1909,13.0,Kings XI Punjab v Delhi Capitals,2019-04-01 14:30:00+00:00,t20,229,1268,1968,Kings XI Punjab Innings,166,20.0,8.3,873,22,25
4281,3.0,New Zealand v South Africa,2011-03-25 09:00:00+00:00,odi,41,2490,4343,South Africa Innings,172,43.2,3.96,2020,4,6
3044,18.0,Delhi Daredevils v Rajasthan Royals,2009-04-28 11:00:00+00:00,t20,238,1848,3110,Rajasthan Royals Innings,147,18.3,7.94,1453,22,27
4203,5.0,England v New Zealand,2008-06-28 05:15:00+00:00,odi,287,2445,4264,New Zealand Innings,266,50.0,5.32,1980,5,4
2918,22.0,Rajasthan Royals v Deccan Chargers,2010-03-26 14:30:00+00:00,t20,237,1785,2984,Rajasthan Royals Innings,151,15.4,9.63,1390,31,27
699,3.0,India v Australia,2020-01-19 08:00:00+00:00,odi,83,4693,795,India Innings,289,47.3,6.08,332,1,2
762,0.0,South Africa v India,2012-03-30 12:00:00+00:00,t20,91,4708,819,India Innings,71,7.5,9.06,344,6,2
2458,49.0,Mumbai Indians v Chennai Super Kings,2013-05-05 10:30:00+00:00,t20,234,1548,2524,Mumbai Indians Innings,139,20.0,6.95,1153,20,21
5712,18.0,England v South Africa,2016-03-18 14:00:00+00:00,t20,103,3695,5261,South Africa Innings,229,20.0,11.45,2448,5,6
2193,49.0,Chennai Super Kings v Kolkata Knight Riders,2020-10-29 12:30:00+00:00,t20,232,2306,2254,Kolkata Knight Riders Innings,172,20.0,8.6,1017,20,24
3778,27.0,Adelaide Strikers v Melbourne Stars,2019-01-11 13:00:00+00:00,t20,248,2219,3844,Adelaide Strikers Innings,178,20.0,8.9,1824,35,37
3627,5.0,Perth Scorchers v Adelaide Strikers,2016-12-23 12:45:00+00:00,t20,246,2143,3693,Adelaide Strikers Innings,149,20.0,7.45,1748,39,37
2594,54.0,Mumbai Indians v Royal Challengers Bangalore,2012-05-09 14:30:00+00:00,t20,235,1619,2659,Royal Challengers Bangalore Innings,142,18.0,7.88,1224,21,26
4664,2.0,West Indies v Australia,2012-03-30 08:30:00+00:00,t20,362,2789,4751,Australia Innings,146,20.0,7.3,2232,3,1
861,2.0,Australia v Sri Lanka,2013-01-13 08:20:00+00:00,odi,121,422,973,Australia Innings,170,46.5,3.62,421,8,1
198,1.0,Sri Lanka v India,2017-07-26 04:30:00+00:00,test,21,4339,211,India 2nd Innings,240,53.0,4.52,59,8,2
956,2.0,Australia v South Africa,2014-08-27 04:00:00+00:00,odi,126,3029,1006,Australia Innings,327,50.0,6.54,438,6,1
4982,3.0,Sri Lanka v South Africa,2013-07-26 09:00:00+00:00,odi,407,3012,5050,Sri Lanka Innings,167,43.2,3.85,2351,6,8
795,13.0,India v Pakistan,2014-03-21 14:00:00+00:00,t20,98,4721,845,India Innings,131,18.3,7.08,357,9,2
3758,20.0,Melbourne Stars v Sydney Thunder,2019-01-05 11:45:00+00:00,t20,248,2209,3824,Sydney Thunder Innings,135,20.0,6.75,1814,35,36
398,25.0,India v Netherlands,2011-03-09 09:00:00+00:00,odi,41,4431,409,India Innings,191,36.3,5.23,136,12,2
4665,8.0,Australia v West Indies,2012-09-22 14:00:00+00:00,t20,94,2792,4754,West Indies Innings,191,20.0,9.55,2234,1,3
2757,43.0,Chennai Super Kings v Rajasthan Royals,2011-05-04 10:30:00+00:00,t20,236,1704,2823,Rajasthan Royals Innings,147,20.0,7.35,1309,20,27
2322,42.0,Sunrisers Hyderabad v Delhi Daredevils,2016-05-12 14:30:00+00:00,t20,233,1479,2388,Sunrisers Hyderabad Innings,146,20.0,7.3,1084,22,23
5708,2.0,South Africa v England,2016-02-21 09:00:00+00:00,t20,485,3693,5755,England Innings,171,19.4,8.69,2667,6,5
1431,5.0,India v Pakistan,2005-04-14 18:30:00+00:00,odi,183,780,1509,India Innings,249,50.0,4.98,640,9,2
4178,1.0,Sri Lanka v New Zealand,2019-08-14 04:30:00+00:00,test,27,2433,4239,Sri Lanka 2nd Innings,268,86.1,3.11,1970,4,8
87,1.0,New Zealand v India,2014-02-06 05:00:00+00:00,test,10,4304,83,India 1st Innings,202,60.0,3.36,24,4,2
4742,2.0,Sri Lanka v West Indies,2020-03-06 13:30:00+00:00,t20,376,2839,4823,West Indies Innings,158,17.0,9.29,2269,8,3
174,2.0,India v England,2016-11-17 04:00:00+00:00,test,18,4331,181,England 1st Innings,255,102.5,2.47,51,2,5
1918,9.0,Kings XI Punjab v Mumbai Indians,2019-03-30 10:30:00+00:00,t20,229,1272,1977,Kings XI Punjab Innings,177,18.4,9.48,877,21,25
1896,20.0,Royal Challengers Bangalore v Delhi Capitals,2019-04-07 10:30:00+00:00,t20,229,1261,1955,Delhi Capitals Innings,152,18.5,8.07,866,26,22
3057,10.0,Kolkata Knight Riders v Rajasthan Royals,2009-04-23 11:15:00+00:00,t20,238,1856,3123,Rajasthan Royals Innings,150,20.0,7.5,1461,24,27
5855,31.0,Delhi Daredevils v Kings XI Punjab,2015-05-01 10:30:00+00:00,t20,502,3764,5904,Delhi Daredevils Innings,119,13.5,8.6,2743,25,22
2966,1.0,Deccan Chargers v Delhi Daredevils,2009-05-22 11:00:00+00:00,t20,238,1809,3032,Deccan Chargers Innings,154,17.4,8.71,1414,22,31
5354,4.0,England v Pakistan,2012-02-21 09:30:00+00:00,odi,450,3270,5415,England Innings,241,49.2,4.88,2525,9,5
1943,56.0,Chennai Super Kings v Kings XI Punjab,2018-05-20 14:30:00+00:00,t20,230,1285,2002,Kings XI Punjab Innings,153,19.4,7.77,890,20,25
2796,24.0,Kolkata Knight Riders v Royal Challengers Bangalore,2011-04-22 10:30:00+00:00,t20,236,1723,2862,Royal Challengers Bangalore Innings,175,18.1,9.63,1328,24,26
2989,45.0,Mumbai Indians v Rajasthan Royals,2009-05-14 11:00:00+00:00,t20,238,1821,3055,Rajasthan Royals Innings,145,20.0,7.25,1426,21,27
6152,2.0,Australia v India,2020-12-26 00:00:00+00:00,t20,27,4388,6161,Australia 2nd Innings,200,103.1,1.93,2909,2,1
4403,2.0,New Zealand v Sri Lanka,2019-01-05 08:30:00+00:00,odi,316,2576,4473,New Zealand Innings,319,50.0,6.38,2087,8,4
1863,36.0,Rajasthan Royals v Mumbai Indians,2019-04-20 10:30:00+00:00,t20,229,1245,1922,Mumbai Indians Innings,161,20.0,8.05,850,27,21
3715,8.0,Sydney Thunder v Sydney Sixers,2018-12-24 13:45:00+00:00,t20,248,2187,3781,Sydney Sixers Innings,148,20.0,7.4,1792,36,33
3766,0.0,Brisbane Heat v Perth Scorchers,2020-01-01 12:40:00+00:00,t20,247,2213,3832,Perth Scorchers Innings,149,20.0,7.45,1818,34,39
6160,8.0,India v Sri Lanka,2012-02-21 07:50:00+00:00,odi,46,4461,470,Sri Lanka Innings,289,50.0,5.78,167,2,8
2489,30.0,Chennai Super Kings v Rajasthan Royals,2013-04-22 14:30:00+00:00,t20,234,1567,2555,Chennai Super Kings Innings,186,19.5,9.37,1172,27,20
4113,2.0,New Zealand v Australia,2016-02-20 05:00:00+00:00,test,275,2415,4173,Australia 2nd Innings,201,54.0,3.72,1952,4,1
3230,0.0,Perth Scorchers v Adelaide Strikers,2012-01-08 12:30:00+00:00,t20,240,1944,3296,Adelaide Strikers Innings,142,19.3,7.28,1549,39,37
2877,42.0,Deccan Chargers v Chennai Super Kings,2010-04-10 10:30:00+00:00,t20,237,1765,2943,Chennai Super Kings Innings,138,20.0,6.9,1370,31,20
301,2.0,India v Sri Lanka,2010-05-30 03:30:00+00:00,odi,35,4407,361,India Innings,243,43.3,5.58,112,8,2
5631,5.0,England v West Indies,2017-09-29 07:00:00+00:00,odi,475,3560,5675,West Indies Innings,288,50.0,5.76,2625,5,3
2636,30.0,Rajasthan Royals v Royal Challengers Bangalore,2012-04-23 14:30:00+00:00,t20,235,1643,2702,Royal Challengers Bangalore Innings,189,20.0,9.45,1248,27,26
5373,1.0,New Zealand v England,2013-02-17 08:30:00+00:00,odi,301,3287,5434,New Zealand Innings,259,48.5,5.3,2535,5,4
1346,3.0,New Zealand v India,2009-04-03 05:30:00+00:00,test,173,2372,1411,New Zealand 1st Innings,197,65.0,3.03,609,2,4
3953,1.0,Australia v New Zealand,2008-11-20 04:30:00+00:00,test,256,2371,4031,New Zealand 2nd Innings,177,54.3,3.24,1913,1,4
4009,1.0,New Zealand v South Africa,2012-03-07 05:00:00+00:00,test,263,2384,4070,New Zealand 2nd Innings,137,41.0,3.34,1924,6,4
282,1.0,India v South Africa,2019-10-02 04:00:00+00:00,test,27,4362,291,South Africa 1st Innings,431,131.2,3.28,81,2,6
2766,39.0,Chennai Super Kings v Deccan Chargers,2011-05-01 14:30:00+00:00,t20,236,1708,2832,Deccan Chargers Innings,146,20.0,7.3,1313,20,31
77,2.0,India v West Indies,2013-11-14 04:00:00+00:00,test,8,4300,73,West Indies 2nd Innings,187,47.0,3.97,21,2,3
4280,3.0,New Zealand v South Africa,2011-03-25 09:00:00+00:00,odi,41,2490,4342,New Zealand Innings,221,50.0,4.42,2020,6,4
1426,2.0,India v Pakistan,2005-04-04 18:30:00+00:00,odi,183,777,1504,Pakistan Innings,298,44.1,6.74,637,2,9
2343,32.0,Kolkata Knight Riders v Kings XI Punjab,2016-05-04 14:30:00+00:00,t20,233,1489,2409,Kings XI Punjab Innings,157,20.0,7.85,1094,24,25
4617,2.0,West Indies v Bangladesh,2014-08-22 03:30:00+00:00,odi,352,2741,4683,Bangladesh Innings,70,24.4,2.83,2198,3,7
2407,0.0,Chennai Super Kings v Mumbai Indians,2013-05-26 14:30:00+00:00,t20,234,1521,2473,Chennai Super Kings Innings,125,20.0,6.25,1126,21,20
2499,25.0,Sunrisers Hyderabad v Kings XI Punjab,2013-04-19 14:30:00+00:00,t20,234,1572,2565,Sunrisers Hyderabad Innings,127,18.5,6.74,1177,25,23
251,4.0,Australia v India,2019-01-03 05:00:00+00:00,test,26,4380,279,India 1st Innings,622,167.2,3.71,78,1,2
5085,3.0,South Africa v Pakistan,2019-01-25 07:30:00+00:00,odi,420,3113,5161,South Africa Innings,187,33.0,5.66,2406,9,6
311,1.0,Sri Lanka v India,2008-08-18 04:30:00+00:00,odi,28,4375,315,Sri Lanka Innings,147,34.5,4.22,88,2,8
309,2.0,New Zealand v India,2020-02-29 06:00:00+00:00,test,27,4386,314,New Zealand 2nd Innings,132,36.0,3.66,87,2,4
3062,8.0,Royal Challengers Bangalore v Deccan Chargers,2009-04-22 11:00:00+00:00,t20,238,1859,3128,Royal Challengers Bangalore Innings,160,20.0,8.0,1463,31,26
3866,0.0,Sydney Thunder v Melbourne Renegades,2020-01-15 12:40:00+00:00,t20,247,2263,3932,Melbourne Renegades Innings,172,20.0,8.6,1868,36,38
3195,0.0,Adelaide Strikers v Melbourne Renegades,2011-12-18 12:00:00+00:00,t20,240,1927,3262,Melbourne Renegades Innings,122,17.5,6.84,1532,37,38
3152,20.0,Chennai Super Kings v Delhi Daredevils,2008-05-02 14:30:00+00:00,t20,239,1905,3218,Delhi Daredevils Innings,172,19.0,9.05,1510,20,22
594,21.0,India v United Arab Emirates,2015-02-28 09:00:00+00:00,odi,63,4537,614,United Arab Emirates Innings,102,31.3,3.23,240,2,14
1450,5.0,India v New Zealand,2005-09-02 04:00:00+00:00,odi,185,789,1528,India Innings,279,47.3,5.87,649,4,2
3370,0.0,Perth Scorchers v Adelaide Strikers,2014-01-16 11:10:00+00:00,t20,242,2015,3436,Perth Scorchers Innings,203,20.0,10.15,1620,37,39
1461,4.0,India v Sri Lanka,2005-11-03 03:30:00+00:00,odi,186,795,1539,Sri Lanka Innings,261,49.5,5.23,655,2,8
4596,2.0,West Indies v Zimbabwe,2013-02-24 04:00:00+00:00,odi,350,2728,4662,Zimbabwe Innings,273,50.0,5.46,2188,3,10
2464,43.0,Sunrisers Hyderabad v Mumbai Indians,2013-05-01 10:30:00+00:00,t20,234,1554,2530,Mumbai Indians Innings,129,20.0,6.45,1159,23,21
2220,35.0,Sunrisers Hyderabad v Kolkata Knight Riders,2020-10-18 08:30:00+00:00,t20,232,2320,2283,Sunrisers Hyderabad Innings,163,20.0,8.15,1031,24,23
2617,42.0,Deccan Chargers v Pune Warriors,2012-05-01 10:30:00+00:00,t20,235,1631,2683,Pune Warriors Innings,173,20.0,8.65,1236,31,30
2547,1.0,Kolkata Knight Riders v Delhi Daredevils,2013-04-03 14:30:00+00:00,t20,234,1596,2612,Delhi Daredevils Innings,128,20.0,6.4,1201,24,22
5677,3.0,England v Australia,2018-06-19 08:30:00+00:00,odi,136,3574,1116,Australia Innings,239,37.0,6.45,493,5,1
4371,5.0,New Zealand v Pakistan,2018-01-19 05:30:00+00:00,odi,313,2568,4458,Pakistan Innings,256,49.0,5.22,2079,4,9
2911,25.0,Deccan Chargers v Mumbai Indians,2010-03-28 14:30:00+00:00,t20,237,1782,2977,Mumbai Indians Innings,172,20.0,8.6,1387,31,21
4191,2.0,Australia v New Zealand,2019-12-26 05:00:00+00:00,test,27,2438,4252,New Zealand 1st Innings,148,54.5,2.69,1975,1,4
5607,1.0,West Indies v England,2014-02-28 04:00:00+00:00,odi,454,3448,5677,West Indies Innings,269,50.0,5.38,2626,5,3
1201,2.0,India v Sri Lanka,2005-12-10 04:00:00+00:00,test,161,684,1281,India 2nd Innings,375,105.0,3.57,574,8,2
3412,11.0,Sydney Thunder v Adelaide Strikers,2015-12-28 13:40:00+00:00,t20,243,2036,3478,Adelaide Strikers Innings,117,20.0,5.85,1641,36,37
862,2.0,Australia v Sri Lanka,2013-01-13 08:20:00+00:00,odi,121,422,974,Sri Lanka Innings,172,40.1,4.28,421,1,8
5674,2.0,Bangladesh v England,2016-10-09 09:00:00+00:00,odi,481,3535,5727,England Innings,204,44.4,4.56,2652,7,5
2350,28.0,Gujarat Lions v Kings XI Punjab,2016-05-01 10:30:00+00:00,t20,233,1493,2416,Kings XI Punjab Innings,154,19.5,7.76,1098,29,25
211,2.0,India v Sri Lanka,2017-11-24 04:00:00+00:00,test,22,4343,224,Sri Lanka 2nd Innings,166,49.3,3.35,63,2,8
1563,2.0,Bangladesh v India,2007-05-12 04:30:00+00:00,odi,199,843,1633,India Innings,284,49.0,5.79,703,7,2
2134,20.0,Gujarat Lions v Royal Challengers Bangalore,2017-04-18 14:30:00+00:00,t20,231,1381,2193,Gujarat Lions Innings,192,20.0,9.6,986,26,29
5735,10.0,England v Ireland,2010-05-04 08:00:00+00:00,t20,224,3644,5786,England Innings,120,20.0,6.0,2683,11,5
2660,18.0,Royal Challengers Bangalore v Rajasthan Royals,2012-04-15 14:30:00+00:00,t20,235,1655,2726,Rajasthan Royals Innings,195,20.0,9.75,1260,26,27
808,3.0,Australia v India,2018-11-25 13:20:00+00:00,t20,113,4821,930,India Innings,168,19.4,8.54,400,1,2
1545,2.0,India v West Indies,2007-01-24 09:00:00+00:00,odi,196,833,1615,West Indies Innings,169,48.2,3.49,693,2,3
182,0.0,India v Bangladesh,2017-02-09 04:00:00+00:00,test,19,4335,195,Bangladesh 1st Innings,388,127.5,3.03,55,2,7
